Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,7.484579109048523,7.590795835911781,7.449047023977223,7.499060280724027,7.499060280724027,88891645
2010-01-05,7.530103789199242,7.570186995456375,7.433779269028369,7.550069546994497,7.550069546994497,127939808
2010-01-06,7.524826232661132,7.710685043588388,7.472551064311737,7.6027315043598644,7.6027315043598644,203470665
2010-01-07,7.535858400794419,7.712647886410478,7.506175523671318,7.6537820872871,7.6537820872871,224880461
2010-01-08,7.8352650992426405,7.83791339905119,7.675557174268562,7.706434003625277,7.706434003625277,211716499
2010-01-11,7.809994035697155,7.831810071360635,7.733203195544687,7.76154723455512,7.76154723455512,365299396
2010-01-12,7.900687222981114,7.923815201863375,7.7778628793186115,7.814986521869917,7.814986521869917,145480388
2010-01-13,7.852899552411152,7.9446865989556,7.787695588881886,7.865427475094908,7.865427475094908,296024612
2010-01-14,8.023341474063354,8.028861551933236,7.834846816181493,7.91878128447175,7.91878128447175,181096298
2010-01-15,8.102944682124399,8.21871844660166,7.89849414857332,7.971099653427882,7.971099653427882,264690430
2010-01-19,8.162813204375691,8.276156957809112,7.934872521696429,8.026492915866033,8.026492915866033,153976878
2010-01-20,8.0428442360549,8.159617483114134,8.003519739969597,8.076815316476885,8.076815316476885,161552337
2010-01-21,8.274647017901687,8.281462520955825,8.018140040046946,8.129520191874132,8.129520191874132,263922230
2010-01-22,8.11726177680242,8.188276780691599,8.009522249064336,8.181131741962341,8.181131741962341,192862211
2010-01-25,8.274314108673112,8.390923271464992,8.232196634645817,8.233520733061802,8.233520733061802,125495877
2010-01-26,8.442907890619015,8.5447623887986,8.192727174927622,8.284447171541133,8.284447171541133,180582381
2010-01-27,8.479988148298743,8.559071936851412,8.311339116279855,8.335523936649142,8.335523936649142,133791222
2010-01-28,8.543315306839649,8.544476543373863,8.361677488600122,8.390806935600216,8.390806935600216,145175090
2010-01-29,8.574978211459698,8.67360027097497,8.416652531482173,8.442733586649004,8.442733586649004,156220569
2010-02-01,8.527265365828702,8.62944687624687,8.4610782329911,8.494897074183733,8.494897074183733,105381424
2010-02-02,8.709480675743722,8.778836505389242,8.419692856870178,8.545349957134782,8.545349957134782,140300757
2010-02-03,8.458043410347095,8.663662832293758,8.431501612653173,8.602052586356862,8.602052586356862,146293583
2010-02-04,8.696207835082836,8.697480218327893,8.623276262258099,8.655756899787074,8.655756899787074,144335679
2010-02-05,8.796083869897767,8.91924683106929,8.60102104697534,8.709307462481974,8.709307462481974,92273792
2010-02-08,8.83962086026934,8.944468513107243,8.634771138725224,8.7613806625728,8.7613806625728,95596766
2010-02-09,8.765322190467021,8.942388786073648,8.683229361042404,8.81202657683788,8.81202657683788,100817472
2010-02-10,8.984462346019738,9.101742011590607,8.829446143759787,8.86636514460149,8.86636514460149,81899533
2010-02-11,8.95676588612816,9.042965481240756,8.825577600395867,8.919765445550258,8.919765445550258,80440451
2010-02-12,9.083554544533797,9.207502380419418,8.874154889182549,8.971430293368291,8.971430293368291,72945351
2010-02-16,9.0386711715044,9.075868072822889,8.889378279809344,9.023821641235118,9.023821641235118,119719187
2010-02-17,9.052311404372645,9.08032262905363,8.961781890810293,9.079567832831684,9.079567832831684,93976185
2010-02-18,9.011852699621711,9.214411954065294,9.011147751532834,9.132747208557436,9.132747208557436,110835389
2010-02-19,9.346639378664072,9.47515501996299,9.186735723767097,9.187376740157134,9.187376740157134,127752906
2010-02-22,9.319367520408619,9.336508010823533,9.140241588930934,9.242664681774459,9.242664681774459,63884403
2010-02-23,9.202595941651534,9.294618610256597,9.159809018069511,9.293205059645084,9.293205059645084,149211134
2010-02-24,9.497079295050247,9.559633652442761,9.267187884187623,9.34193414985756,9.34193414985756,85127504
2010-02-25,9.382188173986226,9.512553494084976,9.272779971449289,9.396781373568325,9.396781373568325,166784182
2010-02-26,9.363420122072826,9.524798653138603,9.321735432857007,9.453215460446918,9.453215460446918,89881077
2010-03-01,9.476499249182645,9.642430064059413,9.458125298643727,9.508161508727952,9.508161508727952,72116404
2010-03-02,9.48663929545481,9.634296250395582,9.434644849785984,9.558501238282007,9.558501238282007,150014838
2010-03-03,9.598498255497082,9.678030310961734,9.45788477766554,9.614301178594623,9.614301178594623,155274006
2010-03-04,9.64938479261609,9.766067878316493,9.542150336408248,9.670847943250285,9.670847943250285,135769552
2010-03-05,9.650318243347987,9.828998982401195,9.556748809297295,9.723879715601893,9.723879715601893,127079396
