Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,17.24032040292792,17.28420880452553,16.805075033292656,16.99679909989077,16.99679909989077,76351628
2010-01-05,16.970388629801207,17.13696486941859,16.880961412665364,17.075852697143006,17.075852697143006,107536641
2010-01-06,17.37168841080951,17.388301514524965,16.90021188021503,17.14105032009924,17.14105032009924,189175635
2010-01-07,17.359072713112162,17.521848598603786,17.146045513572936,17.218670639933293,17.218670639933293,184305683
2010-01-08,17.111387408122745,17.537249544519806,16.91528990739855,17.284972195020377,17.284972195020377,218962470
2010-01-11,17.176016820893242,17.522340509390144,17.168269100334186,17.35491406355733,17.35491406355733,275980830
2010-01-12,17.68008054316321,17.92870490467816,17.335816834767574,17.41188896894166,17.41188896894166,244734266
2010-01-13,17.148770915614502,17.71419887864088,16.92444818843994,17.491293855935755,17.491293855935755,319307667
2010-01-14,17.363513884571415,17.782827316127587,17.152598567466857,17.555934527172635,17.555934527172635,199219922
2010-01-15,17.551417126922356,17.77093607064986,17.289782006153114,17.633692793570535,17.633692793570535,157673830
2010-01-19,17.905837678204257,17.965654809181324,17.524529092465208,17.70492617897933,17.70492617897933,186239143
2010-01-20,17.9897683921182,18.132599571492044,17.76200513152287,17.784212475643535,17.784212475643535,152976345
2010-01-21,18.173531740396577,18.404783391299382,17.85635326183593,17.856386219542014,17.856386219542014,240703951
2010-01-22,17.735749895640943,18.17104118548105,17.50202846050557,17.937908036833992,17.937908036833992,311398697
2010-01-25,17.80753561642992,18.152104304281256,17.762680321663613,18.009103274799894,18.009103274799894,225928729
2010-01-26,18.007482642964682,18.257132067517002,17.865596173607564,18.080942326466634,18.080942326466634,182638714
2010-01-27,17.901930873719245,18.14965103801898,17.650920321152814,18.143947461415056,18.143947461415056,153606411
2010-01-28,18.023557321372163,18.252752475210748,17.924323795182893,18.20706618723616,18.20706618723616,113317777
2010-01-29,18.32945589725244,18.381327118731832,18.10584504625857,18.274275213157917,18.274275213157917,200770576
2010-02-01,17.97962733428695,18.493991462996085,17.716733140141894,18.344926887161172,18.344926887161172,95282091
2010-02-02,18.609502663646726,18.633046535262796,18.366094899305967,18.422530899173157,18.422530899173157,129264157
2010-02-03,18.564260579428765,18.837989863247163,18.26198195771447,18.49726522281876,18.49726522281876,104771688
2010-02-04,18.90436641501727,19.13487768882218,18.437873008699846,18.56513523810513,18.56513523810513,159885781
2010-02-05,18.39199239584551,18.699027547530388,18.38189657838165,18.636955961551678,18.636955961551678,136198790
2010-02-08,18.99869789298783,19.26229283262705,18.526507927102088,18.7088570642846,18.7088570642846,94845856
2010-02-09,18.927179148670987,18.99892218168888,18.51831149140733,18.787418553412092,18.787418553412092,144633150
2010-02-10,18.845617878315334,19.136882205815986,18.806366337643244,18.8572907980119,18.8572907980119,138878079
2010-02-11,19.212786086930052,19.46950099793651,18.75676416991432,18.924647796846298,18.924647796846298,119685558
2010-02-12,19.34974659016331,19.350066083614845,18.95543765930773,18.986347833910433,18.986347833910433,67274056
2010-02-16,18.871977927715935,19.32762455551469,18.720364644054623,19.07518877372804,19.07518877372804,158178572
2010-02-17,19.365362337225452,19.58124801407832,18.92140518912441,19.156393182863614,19.156393182863614,60709200
2010-02-18,19.144256888107062,19.336682098434963,18.990831669032392,19.234293493365264,19.234293493365264,88012548
2010-02-19,19.159255020216182,19.440144382847343,18.90787380089864,19.31352570302452,19.31352570302452,82236253
2010-02-22,19.5939792024771,19.74035692010171,19.20196968704507,19.387294358049843,19.387294358049843,93292783
2010-02-23,19.781030177344487,19.79767025930825,19.40362212298857,19.45155768825539,19.45155768825539,142404216
2010-02-24,19.4287626857766,19.56402186564114,19.389944500795455,19.525966996534287,19.525966996534287,83666179
2010-02-25,19.73172323400327,19.771056519126518,19.544573637277868,19.605029900105027,19.605029900105027,140347542
2010-02-26,20.039113057036133,20.11006718529996,19.56394933689441,19.679298083583763,19.679298083583763,71756988
2010-03-01,19.486004132698916,20.02403332709975,19.465885501809616,19.757966725441094,19.757966725441094,72239126
2010-03-02,19.636917856067537,20.144035775052803,19.492350097983433,19.850313863172545,19.850313863172545,187649153
2010-03-03,19.660596091410373,20.210077395222932,19.39583494463762,19.923248153922987,19.923248153922987,151994961
2010-03-04,20.13486356760137,20.140402693092028,19.80988802845645,19.996659988107794,19.996659988107794,122925184
2010-03-05,20.297748706673794,20.33369699545655,19.84861508241178,20.061066348403894,20.061066348403894,169163741
2010-03-08,20.32673766684529,20.411122732194233,20.002980021769638,20.138725011458906,20.138725011458906,80254739
2010-03-09,20.572823116199043,20.850300341447586,20.100065373455838,20.211230973696026,20.211230973696026,90294130
2010-03-10,20.072140216514846,20.326341967919788,19.909128163619926,20.29171826843491,20.29171826843491,277502459
2010-03-11,20.547049521621755,20.70379095472527,20.12412719740855,20.374875910754582,20.374875910754582,144372186
2010-03-12,20.48504378211985,20.685645552011568,20.174087025277956,20.434330614887287,20.434330614887287,125284294
2010-03-15,20.67919259046428,20.984163051884817,20.26254129947503,20.49367304874268,20.49367304874268,130300234
2010-03-16,20.511418137282416,20.831145135641293,20.450849018332292,20.567757397233542,20.567757397233542,149670744
2010-03-17,20.638155494991405,20.67757339913496,20.352285807586668,20.65200306746574,20.65200306746574,107032717
2010-03-18,20.948967005602714,20.96614949831201,20.61099176326942,20.71408751786692,20.71408751786692,55600667
2010-03-19,20.913587350876362,21.21339539909955,20.584779405898153,20.797412545708173,20.797412545708173,230833692
2010-03-22,21.24150770876323,21.25583334870583,20.739411356928176,20.875753521324356,20.875753521324356,184572282
2010-03-23,20.998387238208867,21.198813445929293,20.843858193065625,20.938264054933498,20.938264054933498,168156798
2010-03-24,21.02521679085744,21.2391654827738,20.871373142189384,21.004175329795576,21.004175329795576,239329696
