Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,124.61482548162395,125.08785599606901,124.05170247341776,124.95542649908919,124.95542649908919,87489188
2010-01-05,126.7024641804657,127.00034258739636,124.68311845353907,124.93942288734868,124.93942288734868,146750455
2010-01-06,126.27165273548589,126.66941637067087,123.229723519644,124.92235642705143,124.92235642705143,129503036
2010-01-07,126.83191431024296,127.78555950338892,124.82328988416238,124.9039004515429,124.9039004515429,269294712
2010-01-08,123.45455976133124,125.47206945311524,122.60316260235699,124.9151404696499,124.9151404696499,217605640
2010-01-11,126.72492054642562,127.04700145148183,124.28452242797893,124.89832031310038,124.89832031310038,357031086
2010-01-12,125.87781378887641,126.08168637108402,123.28968984914448,124.90523697484967,124.90523697484967,201725910
2010-01-13,125.02950578364526,126.26719522024644,124.41001560630147,124.89282412873791,124.89282412873791,188182209
2010-01-14,126.5339222520963,126.58110164523046,123.62563996672701,124.90171581214183,124.90171581214183,152716373
2010-01-15,127.14864086636221,128.92882753262828,124.91645885458131,124.98604318565432,124.98604318565432,233482652
2010-01-19,124.46918270746052,125.96536213810317,123.10214960172279,125.0147254133625,125.0147254133625,178068679
2010-01-20,125.80176799535774,127.1734918731745,124.9635236835229,125.04583545876586,125.04583545876586,158508921
2010-01-21,126.91324615141109,128.73293290636153,123.31181735107994,125.10272037192053,125.10272037192053,204525845
2010-01-22,125.99116078022716,127.2643934502568,123.98103896564835,125.12661077171884,125.12661077171884,324067968
2010-01-25,123.712126056028,125.93589189331,122.90666422529736,125.14669357441473,125.14669357441473,169800089
2010-01-26,127.08500980694862,127.81278883795429,125.0267323894601,125.18253403093071,125.18253403093071,194987609
2010-01-27,123.00651629098968,125.4299827032231,122.48614384107792,125.18772550849327,125.18772550849327,120488558
2010-01-28,126.89860316895587,127.7413018100609,123.67255900848625,125.2148792749999,125.2148792749999,161349576
2010-01-29,125.84122400459945,126.36365682070257,123.56891145609164,125.23831813979865,125.23831813979865,141802587
2010-02-01,124.01749209839762,126.05903527882664,122.97291419577422,125.21338386873931,125.21338386873931,98174029
2010-02-02,122.7733539461487,126.28836466318434,121.2404036008666,125.23079566222495,125.23079566222495,149649735
2010-02-03,126.64197922581391,127.8182602199492,123.96073544398573,125.25955046549267,125.25955046549267,132092021
2010-02-04,123.28065134497628,125.86020012874182,122.93800874570998,125.26508984161036,125.26508984161036,112174568
2010-02-05,124.87218940025889,126.37199582887446,124.74700845167033,125.22876450159595,125.22876450159595,135078189
2010-02-08,126.6512151584329,128.48094988288344,124.7445417490306,125.1668251709488,125.1668251709488,119438257
2010-02-09,125.13151392114557,125.5511274611669,123.60469563944808,125.15864484147848,125.15864484147848,123092727
2010-02-10,127.36903246408684,127.38154467883679,124.12606588581939,125.14744470875418,125.14744470875418,135959436
2010-02-11,124.93159768909354,126.38787136131883,123.14461157500679,125.16509802403982,125.16509802403982,107415902
2010-02-12,123.88834325198236,126.69645579008431,122.85694230184023,125.20397869867666,125.20397869867666,115134788
2010-02-16,123.91007036029116,125.60642720990018,122.81229526251391,125.21711930888087,125.21711930888087,149064443
2010-02-17,124.67522014978772,126.9329817911733,123.03567998704182,125.26926038394126,125.26926038394126,70494533
2010-02-18,125.58858915360639,126.85749464450889,123.83745974291969,125.29636233087419,125.29636233087419,87664655
2010-02-19,124.50185720316169,127.12905487700827,123.79188961286799,125.32658922957633,125.32658922957633,114903599
2010-02-22,124.2963997266458,125.87310391596642,122.85025705854098,125.36308028943412,125.36308028943412,87038232
2010-02-23,127.21363208399947,127.29793244133275,124.27052940383953,125.3727039709757,125.3727039709757,84738118
2010-02-24,127.4372660477501,127.8916415142996,125.16953975781314,125.40397765822671,125.40397765822671,80608813
2010-02-25,123.28216597280725,126.47686771490072,122.29174615185079,125.39409076873683,125.39409076873683,120025683
2010-02-26,122.91398565949214,125.44619907696101,121.49966962351324,125.38406733766199,125.38406733766199,100404294
2010-03-01,123.92001764666468,125.85970474568796,122.63230198408195,125.36161125613123,125.36161125613123,82675740
2010-03-02,124.36132137079503,126.87330691855036,122.84136212193063,125.3723377426803,125.3723377426803,151592328
2010-03-03,125.26758813796633,126.6926598273667,123.88149838402296,125.33586083997238,125.33586083997238,111312681
2010-03-04,123.74472886102794,126.32994625546755,123.57413298983134,125.37533952089943,125.37533952089943,115607906
2010-03-05,126.7115971473077,126.93875234175972,124.16475706135222,125.36578336125388,125.36578336125388,136774887
2010-03-08,127.59050636379519,129.29029883665098,125.09882629200156,125.39520672221505,125.39520672221505,77561495
2010-03-09,127.61834047952641,129.19261353510814,124.1139455158916,125.40000115334509,125.40000115334509,163789713
2010-03-10,124.51678729479407,127.15086072336429,123.27520477405713,125.39865104342434,125.39865104342434,242942062
2010-03-11,127.04677963258271,127.83731791956224,125.22637667193246,125.37947212109773,125.37947212109773,165278107
2010-03-12,126.69405924039012,128.5829466126929,124.04925187349843,125.32854628880396,125.32854628880396,99130367
2010-03-15,126.07249284715017,127.06551890022398,124.07586125795015,125.33898752316813,125.33898752316813,167493535
2010-03-16,124.48821501764014,126.61927418236048,123.01280679859167,125.40407689316271,125.40407689316271,174856587
2010-03-17,124.29093689197916,127.18711548260649,122.97135792439607,125.44122173022419,125.44122173022419,123468883
2010-03-18,125.99058533392397,127.36114451231005,123.6842834026487,125.45715676829612,125.45715676829612,92123911
2010-03-19,123.98577914464859,125.66017147973214,123.04464031418415,125.43652056659313,125.43652056659313,197439281
2010-03-22,126.31050023927891,127.89536795813743,123.5377220148447,125.39589102997051,125.39589102997051,202215418
2010-03-23,126.19647600327144,127.71410248299932,124.61854152854069,125.36902740168426,125.36902740168426,276176655
2010-03-24,125.2019047568357,126.18005312519402,123.33894357202037,125.37157306521408,125.37157306521408,336931506
2010-03-25,127.2580200642354,129.00211431623714,124.57029224115973,125.40671494152984,125.40671494152984,192774235
2010-03-26,126.14729119562429,127.75052547991528,124.01998719071425,125.42318401661309,125.42318401661309,89453226
2010-03-29,127.37702514177913,128.6140435333191,123.72985674653023,125.35940371925527,125.35940371925527,151826721
2010-03-30,126.06894551891565,126.7680008711148,124.01336942608019,125.3913171402872,125.3913171402872,61739036
2010-03-31,122.96148552714935,125.77358620729154,121.49219403292607,125.4141492509316,125.4141492509316,143868115
2010-04-01,124.74655881327125,126.9376642307281,123.52664296713307,125.45702393414044,125.45702393414044,99726324
2010-04-05,127.34312593844645,127.91262036994574,125.2081804605981,125.44225952715844,125.44225952715844,89778324
2010-04-06,123.05669790945987,125.82323097489994,122.1359866098521,125.42840744875303,125.42840744875303,103301519
2010-04-07,127.11729260342467,127.2924133570482,124.71742188400849,125.43987537610462,125.43987537610462,124507735
2010-04-08,127.58470990130216,128.80127026861857,123.69403158622386,125.48361657285407,125.48361657285407,78177867
2010-04-09,124.38745323408372,127.20965180005388,123.71312012385584,125.4795093590928,125.4795093590928,81352057
2010-04-12,126.14454458979107,126.386376761795,125.06855767334858,125.51971928602329,125.51971928602329,95295856
2010-04-13,126.97817222700955,127.24089658897623,124.6094660298907,125.47825024498779,125.47825024498779,142963737
2010-04-14,124.93653027522281,126.54072807738098,124.93478163040042,125.50950042544412,125.50950042544412,103130372
2010-04-15,124.36561173431059,126.88261114780308,124.31645086041931,125.53268028941268,125.53268028941268,240222670
2010-04-16,124.03042525660246,125.73270383537017,122.60630080116111,125.52764974091477,125.52764974091477,454346679
2010-04-19,123.90870011001364,126.5457403376953,123.45895665060836,125.49694366261761,125.49694366261761,110399290
2010-04-20,123.1135343598111,126.7878762719185,122.94737397395743,125.5022167721398,125.5022167721398,126354470
2010-04-21,125.50108737116884,126.15021357947462,124.44766496421882,125.48507045973147,125.48507045973147,117248266
2010-04-22,126.41991255094135,127.46817244023954,124.56748210445603,125.48311774691861,125.48311774691861,165507394
2010-04-23,124.06822505514766,126.13289048709063,122.5905682732833,125.4859857442787,125.4859857442787,108503857
2010-04-26,127.64301184113774,127.73994912934138,124.18694935966153,125.47784377632341,125.47784377632341,163420271
2010-04-27,127.197912062874,128.818531427629,125.22540244562468,125.49918595042597,125.49918595042597,124468502
2010-04-28,124.70823961695866,125.74386716909949,123.28696648164308,125.43052725327219,125.43052725327219,168064790
2010-04-29,127.12089718675422,128.7798802056871,125.12765487635718,125.41843361500112,125.41843361500112,100196389
2010-04-30,126.15331420127062,126.96817512665739,123.67981261869785,125.44468039755529,125.44468039755529,86407064
2010-05-03,123.6158622930548,126.78828716296883,122.4259498406224,125.47131851734238,125.47131851734238,72739470
2010-05-04,123.71814345385097,126.80290184841647,122.44906722986597,125.49680045686902,125.49680045686902,183784059
2010-05-05,123.7807325785571,127.03889557637106,123.4170254383642,125.49528836921353,125.49528836921353,185497952
2010-05-06,125.91477372460945,127.40365713352084,124.76542902574991,125.49718899618209,125.49718899618209,217492028
2010-05-07,124.22776629500768,125.72615958096205,123.18338640023111,125.46263004504894,125.46263004504894,233176757
2010-05-10,127.40594541157031,129.3007459605326,124.24732184285433,125.46379969534996,125.46379969534996,195155876
2010-05-11,127.84850743226275,128.1378910049841,123.77014665282273,125.4652930980594,125.4652930980594,107334948
2010-05-12,123.97502544299138,126.93940492881993,122.23641161641494,125.47818060529222,125.47818060529222,121146263
2010-05-13,123.05120766270853,126.4426625428836,122.75669084771543,125.50523235064286,125.50523235064286,156701897
2010-05-14,124.2329359882227,127.40217911756977,122.87572878973343,125.54768991064844,125.54768991064844,190470270
2010-05-17,123.31466896212682,125.84739096354949,122.25912793568233,125.6310879237307,125.6310879237307,125326070
2010-05-18,125.51264809096689,126.74041859452761,124.97670026074182,125.67482315473498,125.67482315473498,142446328
2010-05-19,124.324886642413,126.04103926593486,122.9992612292319,125.66292326899688,125.66292326899688,127817969
2010-05-20,125.28835007017643,126.4158624623624,124.08030128154702,125.5949302161791,125.5949302161791,216367420
2010-05-21,124.71712087741287,126.57263193500619,123.55720256206479,125.57967288919129,125.57967288919129,315643078
2010-05-24,124.49234098545466,126.30411831025077,122.98526534956085,125.57427987565185,125.57427987565185,185293772
2010-05-25,125.71488680640286,127.50595109743499,125.40826202284333,125.56707327039504,125.56707327039504,120611559
2010-05-26,123.06092101042526,126.55859485399104,122.84273412230276,125.5413921804155,125.5413921804155,146885487
2010-05-27,126.50936753225409,128.28581639136323,125.07728689563109,125.51411642941092,125.51411642941092,103120677
2010-05-28,127.18989850209181,128.8325674072317,125.50066109011026,125.54562219538205,125.54562219538205,106039775
2010-06-01,124.75799667743526,126.07049312385664,124.2805924809113,125.56399463877086,125.56399463877086,109348226
2010-06-02,126.91674283085075,128.35297869615786,125.30540425790625,125.5664497739204,125.5664497739204,82017987
2010-06-03,127.75513334298162,127.88261227932566,125.42860421645094,125.55323927498839,125.55323927498839,145258162
2010-06-04,125.39413406500026,127.02356428283177,125.24225021062765,125.53503415322425,125.53503415322425,200424180
2010-06-07,123.11320451508647,126.31816236669336,122.97481224215556,125.51086476791438,125.51086476791438,102605695
2010-06-08,126.6535460575339,128.0209316714165,124.58627603347558,125.49687630648597,125.49687630648597,93562193
2010-06-09,125.15691974033221,126.0031114229648,124.2488430060785,125.46368632183614,125.46368632183614,109749489
2010-06-10,125.91841764339648,127.63000356856749,124.1867143875627,125.46523824912202,125.46523824912202,79791147
2010-06-11,124.12586401558373,126.1838040697537,122.58995085813116,125.46909487964777,125.46909487964777,87784102
2010-06-14,125.44782572783036,127.07856542652496,124.0703227281938,125.45932300991774,125.45932300991774,91463081
2010-06-15,123.45173359399789,126.79357908794547,121.85579173343783,125.45964813063787,125.45964813063787,200820281
2010-06-16,127.69290900377689,128.29699485553036,124.34683918146416,125.4587267786093,125.4587267786093,69661859
2010-06-17,124.43178809995044,125.88385820753477,123.21167702695223,125.49321165407929,125.49321165407929,65079045
2010-06-18,126.43845552491501,127.94489155965866,124.25729076106911,125.50652882703564,125.50652882703564,135790227
2010-06-21,124.27580767644801,125.93825621661533,124.20980502802516,125.50086935284973,125.50086935284973,98917440
2010-06-22,123.02179513670252,127.05436572100703,122.20538642521284,125.4888930939122,125.4888930939122,88981388
2010-06-23,126.46109103152702,127.47312824272387,123.70641141583455,125.44505291400874,125.44505291400874,103000523
2010-06-24,125.65860414414087,126.94108395842741,124.88827659385956,125.46590375843742,125.46590375843742,63408534
2010-06-25,125.98075841550563,127.7973231125726,125.23450473761473,125.50140318132202,125.50140318132202,83907098
2010-06-28,124.51816013978937,127.01422859496037,124.3243250896376,125.48390408613076,125.48390408613076,89411894
2010-06-29,123.09013251076131,126.85833719616977,121.71013041219585,125.50893772626883,125.50893772626883,170063885
2010-06-30,125.8607739011874,127.28982232788475,124.06151802738694,125.49369379412842,125.49369379412842,146471590
2010-07-01,123.73792648803644,127.25531273690679,122.4045620530459,125.47006850522779,125.47006850522779,148539075
2010-07-02,123.21400538824176,126.6087553264599,122.7458610281102,125.43257868191442,125.43257868191442,59852722
2010-07-06,124.73005930855865,127.23780274173035,122.86555012358372,125.42263790918994,125.42263790918994,73471826
2010-07-07,124.1912559807754,126.23801437525012,122.86649813915959,125.4037107011271,125.4037107011271,124235891
2010-07-08,127.83048922122606,129.42594787653718,123.69659836397327,125.43843191087623,125.43843191087623,79690543
2010-07-09,125.54171629367713,125.88930507379045,123.58789242567246,125.4383986738028,125.4383986738028,155980243
2010-07-12,126.25719256438119,127.7353410498638,124.09631627314067,125.43420449115455,125.43420449115455,103532856
2010-07-13,127.48109563205726,129.33493191554282,123.77648752198378,125.40980402932591,125.40980402932591,152608836
2010-07-14,123.1322924840128,127.1001610678239,122.24487031762982,125.44120658460864,125.44120658460864,106645404
2010-07-15,124.69271535370416,126.68901925213721,124.68452634666289,125.460346086676,125.460346086676,227490455
2010-07-16,123.85862830602883,125.8143134212121,123.05852931136603,125.40755606196286,125.40755606196286,361398023
