Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,4.003845899133258,4.0539108041034755,3.9488442218172253,4.000404522559845,4.000404522559845,81531111
2010-01-05,4.154328174351623,4.1996525652723005,4.120095608491634,4.147482425718606,4.147482425718606,126635067
2010-01-06,4.365986061679816,4.366439102559874,4.247519211999014,4.293999453511221,4.293999453511221,112939660
2010-01-07,4.405055681650327,4.484215158252546,4.344706120740704,4.437679437218944,4.437679437218944,240098312
2010-01-08,4.651707508329247,4.688563107182344,4.56549072447347,4.582270839806152,4.582270839806152,185343836
2010-01-11,4.690157229243549,4.7633043643481185,4.675187818850804,4.72637723442427,4.72637723442427,331073292
2010-01-12,4.950914914335771,4.9575497285547865,4.820485889309586,4.873162130067802,4.873162130067802,165442775
2010-01-13,5.0878310242439815,5.112008002034396,4.971153519411514,5.018772022242589,5.018772022242589,271997788
2010-01-14,5.22250257788054,5.2317872249164825,5.0901757821983855,5.16466638043156,5.16466638043156,185559036
2010-01-15,5.206565186160319,5.3172622777103555,5.139195660347394,5.312724961010461,5.312724961010461,235870528
2010-01-19,5.367914295635137,5.5169980486271175,5.365000962434589,5.4600922092308615,5.4600922092308615,199984643
2010-01-20,5.648029155868325,5.679921698542,5.576970415677324,5.605973645845596,5.605973645845596,148679285
2010-01-21,5.695219258793984,5.792426881312281,5.611168417668898,5.752507786045066,5.752507786045066,233943729
2010-01-22,6.000384340715585,6.003567443042916,5.837226184274941,5.898735909918425,5.898735909918425,328291792
2010-01-25,6.053841718876525,6.056665337794449,6.022029944146736,6.046117183279277,6.046117183279277,155900821
2010-01-26,6.268570686227651,6.340860323233895,6.137276097785679,6.193664912173994,6.193664912173994,161752648
2010-01-27,6.422680887868988,6.467180295664663,6.300845542199953,6.3403750630761015,6.3403750630761015,194502197
2010-01-28,6.391719204718807,6.509234601222168,6.38036325769655,6.481973328530447,6.481973328530447,110819095
2010-01-29,6.499776139845607,6.714783131435452,6.468772419461053,6.629345556738115,6.629345556738115,212311686
2010-02-01,6.6980717420904625,6.845018787860506,6.6949527230997115,6.7763108172780395,6.7763108172780395,104438489
2010-02-02,6.937129018385755,6.9522203954571795,6.871805161187607,6.921581069972239,6.921581069972239,176404944
2010-02-03,7.043165079830704,7.092374270002359,6.9943598202246005,7.072351526039589,7.072351526039589,90686548
2010-02-04,7.351991517928004,7.44033244040864,7.197807374472893,7.216260209094152,7.216260209094152,101172985
2010-02-05,7.215585644533876,7.451778115516056,7.131774271484614,7.360158235756286,7.360158235756286,96604871
2010-02-08,7.449312048556895,7.559972601276747,7.4189005212387595,7.5056113121075265,7.5056113121075265,117972040
2010-02-09,7.77981583080959,7.8573639438092595,7.608274672949541,7.652800688623667,7.652800688623667,118730470
2010-02-10,7.913547553194554,8.002325873913149,7.800024342112613,7.801574345567299,7.801574345567299,78863384
2010-02-11,7.798530991426156,7.993771965830246,7.706939927879201,7.950395515253151,7.950395515253151,124033463
2010-02-12,8.165443663733315,8.183907466493233,8.08456433764604,8.097090559895786,8.097090559895786,117760920
2010-02-16,8.290014408313734,8.306329130360055,8.17896563913224,8.24762616069748,8.24762616069748,125881479
2010-02-17,8.424146657011265,8.501753252086347,8.275194276193867,8.392232244063973,8.392232244063973,101598707
2010-02-18,8.626980464560912,8.719344627332328,8.488922766563531,8.537679743989507,8.537679743989507,68712602
2010-02-19,8.806424815376829,8.850220828703767,8.556465239273596,8.682368908021097,8.682368908021097,81715472
2010-02-22,8.887052350433706,8.980388545452712,8.797033139535149,8.828570212003862,8.828570212003862,110130952
2010-02-23,8.895708213695096,9.0225845127894,8.79815747723433,8.97487343643409,8.97487343643409,95203654
2010-02-24,9.202904591765174,9.327751163535076,9.04019395819266,9.120127096376379,9.120127096376379,69719960
2010-02-25,9.162073885469667,9.283068714462646,9.134674021585854,9.264777944002828,9.264777944002828,141314597
2010-02-26,9.28181497018049,9.471896800926341,9.17215732251666,9.412486108467828,9.412486108467828,76143144
2010-03-01,9.379898657447985,9.580745376415852,9.292375700953158,9.559922718398052,9.559922718398052,106141590
2010-03-02,9.751320885052648,9.753548548596601,9.561967500211418,9.704119695404714,9.704119695404714,124600066
2010-03-03,10.003097183894832,10.052560125957513,9.833638209488116,9.852550277710357,9.852550277710357,115150744
2010-03-04,10.000111166085258,10.112817893381417,9.921922888372702,9.999015777505507,9.999015777505507,89896596
2010-03-05,10.246346274654723,10.273054754453579,10.031825712557206,10.145302451347966,10.145302451347966,138258730
2010-03-08,10.339638754883637,10.472336012265556,10.253206098836634,10.288256225002824,10.288256225002824,69316226
2010-03-09,10.486100371837473,10.610271982386392,10.372273352377666,10.432536297203496,10.432536297203496,103471316
2010-03-10,10.642247967842032,10.776032349675653,10.432449853474695,10.579970987732764,10.579970987732764,233936786
2010-03-11,10.853678988632229,10.884761582580849,10.700325533360033,10.717670032887925,10.717670032887925,120250810
2010-03-12,11.024533944693236,11.188512270671131,10.776255213230197,10.865331181086665,10.865331181086665,97744455
2010-03-15,11.139444031889264,11.219005293895531,10.857955524738324,11.012998999001443,11.012998999001443,136210350
2010-03-16,11.273209702591524,11.276572151696225,11.165192608065242,11.166824021612861,11.166824021612861,174017457
2010-03-17,11.218471053583626,11.326619140841814,11.202152292437907,11.31140360302674,11.31140360302674,168358503
2010-03-18,11.475622781868877,11.506905621801913,11.312542153478043,11.459733026931145,11.459733026931145,66896853
2010-03-19,11.595061863453493,11.702234701692442,11.57260827781292,11.60871870258093,11.60871870258093,232613278
2010-03-22,11.862463347481183,11.883766745681445,11.731962910646216,11.755322387784156,11.755322387784156,144300258
2010-03-23,11.878342881090278,12.02844965840112,11.833536063763173,11.900016103868184,11.900016103868184,163969532
2010-03-24,12.230095128979036,12.352312110787787,12.007500428332676,12.05097318716916,12.05097318716916,333938250
2010-03-25,12.047271261240502,12.372838836028498,11.945922989533216,12.197318321785803,12.197318321785803,144066528
2010-03-26,12.098773357102296,12.397220340240478,12.096936221255808,12.343768398859703,12.343768398859703,139139137
2010-03-29,12.379556923811888,12.668227859830514,12.246210722665403,12.482820482636335,12.482820482636335,152585904
2010-03-30,12.849351891201307,12.90888717666779,12.488643382632235,12.629988914700435,12.629988914700435,65856295
2010-03-31,12.902545735169403,13.090865614940082,12.685584426647946,12.771575447715113,12.771575447715113,106248173
2010-04-01,13.040252214083798,13.08503094715476,12.899646434687929,12.914658329454394,12.914658329454394,82524090
2010-04-05,13.038174325938026,13.181952006063145,12.945145008880859,13.056245038915488,13.056245038915488,59347775
2010-04-06,13.407425128584684,13.57362484344815,13.086743470436856,13.201608218447088,13.201608218447088,63008207
2010-04-07,13.141772422647119,13.421909318095208,12.946858349500829,13.345092861710196,13.345092861710196,97336645
2010-04-08,13.364432696908771,13.631446176062408,13.305093176490585,13.484670197963187,13.484670197963187,83976315
2010-04-09,13.63394603493805,13.706248641025878,13.623285195903422,13.624964718275793,13.624964718275793,67448038
2010-04-12,13.90401238844158,13.935487358728643,13.644514790714089,13.768680836886155,13.768680836886155,82613231
2010-04-13,14.151852103502538,14.164705759847374,13.86081296091884,13.907032380931867,13.907032380931867,137955822
2010-04-14,13.89477826275828,14.15710448170732,13.8240828425734,14.049490054764831,14.049490054764831,162404573
2010-04-15,14.445155048019751,14.611590498287157,14.065490982566729,14.20204405952507,14.20204405952507,211731397
2010-04-16,14.374354084329239,14.43028424215632,14.297895824632727,14.34200056806787,14.34200056806787,524092891
2010-04-19,14.232973670418403,14.542908224008425,14.052144358782826,14.491656856086069,14.491656856086069,196439938
2010-04-20,14.81206950982245,14.90500877126548,14.520152197243009,14.642070414253363,14.642070414253363,107724994
2010-04-21,14.852413309526701,14.938486796411697,14.706812976304994,14.7880211247812,14.7880211247812,67491450
2010-04-22,14.877488413753111,14.999850786186528,14.665891251634891,14.932348693367606,14.932348693367606,93629287
