Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,8.102310321146794,8.176476393249018,7.933969238764236,7.99946420857991,7.99946420857991,99157244
2010-01-05,8.176626176875592,8.22126372497597,7.955281029969131,8.03980142163283,8.03980142163283,91728403
2010-01-06,8.044559931697464,8.107342177331233,8.015685731542153,8.082478076338107,8.082478076338107,177105621
2010-01-07,7.990125688625612,8.174009232469757,7.958654385792788,8.1288841894394,8.1288841894394,256861124
2010-01-08,8.223403587037275,8.266963072924119,8.061348650406387,8.170848789828113,8.170848789828113,220840910
2010-01-11,8.08938987229304,8.2201067846298,8.051880861913602,8.21262336333557,8.21262336333557,279209247
2010-01-12,8.102435301272598,8.285774762199969,8.058475688363693,8.25301711020743,8.25301711020743,218366374
2010-01-13,8.229586139149937,8.315998645520695,8.148312376685062,8.293729981618345,8.293729981618345,323895072
2010-01-14,8.174391009450783,8.436173276280172,8.172811997889095,8.333793230252512,8.333793230252512,124880799
2010-01-15,8.40801934069998,8.527904478756097,8.338832741607243,8.377886036436836,8.377886036436836,193968504
2010-01-19,8.4303586258715,8.482919857820765,8.33254222175305,8.416904426162171,8.416904426162171,220526391
2010-01-20,8.349467346919484,8.495805718727532,8.284609592633425,8.458927494758539,8.458927494758539,128289342
2010-01-21,8.403764439876134,8.603632344489043,8.37300948894151,8.498862607013178,8.498862607013178,247647893
2010-01-22,8.580590190366527,8.593325221011305,8.476484276829181,8.538818877283655,8.538818877283655,230326329
2010-01-25,8.700469004709598,8.76074655670232,8.471269659638876,8.579938456218887,8.579938456218887,193504897
2010-01-26,8.578575279332263,8.717668118895835,8.526896172895155,8.620890562488906,8.620890562488906,132813272
2010-01-27,8.825073740495071,8.92884382651699,8.655331341487779,8.665954532347811,8.665954532347811,199410167
2010-01-28,8.68609333694678,8.750072520234177,8.593078107839478,8.707604347907619,8.707604347907619,110616081
2010-01-29,8.637478313594936,8.770676624037938,8.544306459376326,8.74778536636802,8.74778536636802,167286508
2010-02-01,8.788852558404006,8.80993585541645,8.676132274960334,8.786296737814354,8.786296737814354,111110022
2010-02-02,9.001292206466495,9.100853626379315,8.69770930322044,8.829288544503612,8.829288544503612,143230841
2010-02-03,9.032050670622763,9.156872516962574,8.741139248525593,8.867700799682371,8.867700799682371,107023826
2010-02-04,9.020065767880693,9.070926915919756,8.894542040723985,8.90367989326823,8.90367989326823,147245586
2010-02-05,8.966587221084508,9.021167685961014,8.911651482929054,8.946152254576814,8.946152254576814,148248865
2010-02-08,9.106157806053634,9.233473200936649,8.990509631542068,8.992156500833326,8.992156500833326,111275056
2010-02-09,9.11619904994612,9.206255359916002,9.0029898069295,9.03340401731084,9.03340401731084,103847414
2010-02-10,9.221787863392935,9.267737890739657,9.025454812972097,9.075496076671282,9.075496076671282,102909015
2010-02-11,9.113094629270828,9.220950082170903,9.003992393093041,9.1167551023695,9.1167551023695,88729436
2010-02-12,9.1378593123315,9.270587290791262,9.13706822737869,9.159385806330679,9.159385806330679,113078266
2010-02-16,9.04869918777562,9.233998298651384,8.961504967540487,9.200510965951986,9.200510965951986,180592085
2010-02-17,9.424922863344866,9.453517534524167,9.150515476797775,9.241012721733854,9.241012721733854,65422049
2010-02-18,9.235229316789964,9.285077158412419,9.219498175273378,9.280956908284212,9.280956908284212,92272074
2010-02-19,9.138269822483423,9.398012805622614,9.081970177724546,9.317962525276924,9.317962525276924,83411004
2010-02-22,9.218655581274934,9.371980058024176,9.209177203454084,9.357835098080718,9.357835098080718,107236364
2010-02-23,9.30086628878206,9.44253810139947,9.274563078958701,9.398434450926805,9.398434450926805,95287668
2010-02-24,9.2731348992477,9.45655516754205,9.144826667506994,9.434422772077507,9.434422772077507,94911335
2010-02-25,9.320846019072693,9.568207352872909,9.221310181435847,9.474401727097142,9.474401727097142,116201548
2010-02-26,9.40101492413003,9.512393060674002,9.301751792907117,9.509775187081454,9.509775187081454,68843695
2010-03-01,9.719036260820094,9.851045642310675,9.513667066799634,9.551405028644112,9.551405028644112,82948985
2010-03-02,9.673102518035503,9.787711110364091,9.484281237769853,9.58604005755205,9.58604005755205,157434319
2010-03-03,9.491357826278024,9.69326993939014,9.46753692116122,9.626312883513545,9.626312883513545,100104489
2010-03-04,9.809170125686991,9.833578986693665,9.585017848463119,9.663113154080206,9.663113154080206,106658305
2010-03-05,9.857278608265721,9.989006029281807,9.608169033447515,9.707552225703505,9.707552225703505,175095204
2010-03-08,9.572128707340706,9.884873517170124,9.486445935054926,9.746744803000368,9.746744803000368,73133323
2010-03-09,9.790022976649288,9.830441466102888,9.765532709084308,9.79103876011386,9.79103876011386,112499585
2010-03-10,9.863899879690075,9.884445109323963,9.813662471730513,9.833414930673873,9.833414930673873,214323305
2010-03-11,9.889412583612403,10.030662279461314,9.751302750620368,9.871136261106727,9.871136261106727,177409556
2010-03-12,10.038730921042301,10.120240955362673,9.87175322547593,9.91352431491662,9.91352431491662,112131112
2010-03-15,9.809799692119075,10.036838615855277,9.684401357844655,9.949613845709385,9.949613845709385,142688181
2010-03-16,9.903800605833768,10.055153182150951,9.85632456955072,9.987623381431506,9.987623381431506,170401959
2010-03-17,10.130332172513786,10.24029885877602,9.936366545656517,10.026308142851414,10.026308142851414,93903406
2010-03-18,9.944568478702653,10.101728316548643,9.884419219059577,10.069566824380411,10.069566824380411,89291308
2010-03-19,10.272728513939446,10.336487402023934,9.978743022305487,10.108575934905378,10.108575934905378,172699760
2010-03-22,10.194823844817927,10.25152584606733,10.05969213925661,10.146794124217157,10.146794124217157,201582201
2010-03-23,10.244090247196738,10.364440489095275,10.114487674252334,10.184491167311828,10.184491167311828,202507866
2010-03-24,10.323455975451177,10.47574330276381,10.090725693513242,10.215507419021725,10.215507419021725,335004069
2010-03-25,10.193806908413585,10.385174128745389,10.07698398717703,10.257838698494995,10.257838698494995,128246754
2010-03-26,10.203771020700097,10.364425771646015,10.195135559205797,10.30113308639216,10.30113308639216,134804487
2010-03-29,10.53010457339632,10.619830639834985,10.333031200920852,10.342460727363134,10.342460727363134,137249147
2010-03-30,10.571948408334435,10.662164947248563,10.265134304747106,10.383706029342973,10.383706029342973,69760972
2010-03-31,10.452711714574574,10.60936780279937,10.341388200944703,10.422094963187243,10.422094963187243,91266221
2010-04-01,10.47100025269837,10.625281900013569,10.335009858418704,10.457341592688703,10.457341592688703,76218221
2010-04-05,10.688295790345927,10.746176343210333,10.444018963467077,10.498557366950285,10.498557366950285,91488891
2010-04-06,10.472445998981847,10.619010300684332,10.382625285685254,10.540915061849663,10.540915061849663,86291073
2010-04-07,10.520831359186113,10.689943659088037,10.394280854880215,10.581535844144438,10.581535844144438,131363652
2010-04-08,10.520463540013473,10.647031880793582,10.411642033653733,10.621683608240636,10.621683608240636,97469288
2010-04-09,10.777725627465795,10.919403962820173,10.553994686010913,10.664232544168204,10.664232544168204,71560906
2010-04-12,10.544218649759086,10.78868385345114,10.421196386309504,10.70427387498811,10.70427387498811,75105377
2010-04-13,10.662920522895801,10.88958414828187,10.640043715741134,10.743329845932188,10.743329845932188,110510806
